#monitor on
#{"CCD_temperature": "-89", "FELP": "1.3", "FELRR": "0.75", "FEL_lambda": "610", "NIRP": "679", "NIR_lambda": "797.1", "addenda": [0, "longExposures42"], "bg_file_name": "longExposuresBG27", "center_lambda": 750.5, "dark_region": null, "exposure": 200.0, "gain": 135, "grating": 2, "series": "", "slits": "50", "subtrahenda": ["longExposuresBG26"], "y_max": 400, "y_min": 0}
Wavelength,Signal
nm,arb. u.
756.606517,-914.000000
756.621295,-833.000000
756.636073,-825.000000
756.650850,-845.000000
756.665627,-779.000000
756.680404,-739.000000
756.695181,-882.000000
756.709957,-824.000000
756.724734,-844.000000
756.739510,-845.000000
756.754286,-823.000000
756.769061,-869.000000
756.783837,-852.000000
756.798612,-820.000000
756.813387,-882.000000
756.828162,-883.000000
756.842936,-774.000000
756.857711,-752.000000
756.872485,-846.000000
756.887259,-825.000000
756.902032,-797.000000
756.916806,-835.000000
756.931579,-782.000000
756.946352,-851.000000
756.961125,-819.000000
756.975898,-819.000000
756.990670,-840.000000
757.005442,-846.000000
757.020214,-586.000000
757.034986,-415.000000
757.049758,-228.000000
757.064529,-289.000000
757.079300,-550.000000
757.094071,-678.000000
757.108842,-804.000000
757.123612,-756.000000
757.138382,-689.000000
757.153153,-821.000000
757.167922,-849.500000
757.182692,-783.500000
757.197461,-864.000000
757.212231,-775.000000
757.227000,-874.000000
757.241768,-882.000000
757.256537,-842.000000
757.271305,-841.000000
757.286073,-823.000000
757.300841,-856.000000
757.315609,-834.000000
757.330376,-822.000000
757.345143,-909.000000
757.359911,-891.000000
757.374677,-813.000000
757.389444,-842.000000
757.404210,-768.000000
757.418976,-800.000000
757.433742,-794.000000
757.448508,-864.000000
757.463274,-860.000000
757.478039,-872.000000
757.492804,-816.000000
757.507569,-820.000000
757.522334,-811.000000
757.537098,-856.000000
757.551862,-841.000000
757.566626,-772.000000
757.581390,-825.000000
757.596154,-858.000000
757.610917,-786.000000
757.625680,-822.000000
757.640443,-894.000000
757.655206,-922.000000
757.669968,-840.000000
757.684730,-873.000000
757.699492,-888.000000
757.714254,-854.000000
757.729016,-913.000000
757.743777,-886.000000
757.758538,-871.000000
757.773299,-827.000000
757.788060,-832.000000
757.802821,-815.000000
757.817581,-840.000000
757.832341,-875.000000
757.847101,-815.000000
757.861861,-827.000000
757.876620,-861.000000
757.891379,-812.000000
757.906138,-843.000000
757.920897,-834.000000
757.935656,-865.000000
757.950414,-905.000000
757.965172,-804.000000
757.979930,-850.000000
757.994688,-808.000000
758.009445,-870.000000
758.024203,-808.000000
758.038960,-805.000000
758.053717,-894.000000
758.068473,-784.000000
758.083230,-795.000000
758.097986,-856.000000
758.112742,-825.000000
758.127498,-803.000000
758.142253,-821.000000
758.157009,-801.000000
758.171764,-855.000000
758.186519,-891.000000
758.201273,-822.000000
758.216028,-820.000000
758.230782,-900.000000
758.245536,-859.000000
758.260290,-799.000000
758.275043,-814.000000
758.289797,-809.000000
758.304550,-815.000000
758.319303,-715.000000
758.334056,-770.000000
758.348808,-815.000000
758.363560,-796.000000
758.378312,-867.000000
758.393064,-793.000000
758.407816,-839.000000
758.422567,-736.000000
758.437319,-785.000000
758.452069,-855.000000
758.466820,-898.000000
758.481571,-837.000000
758.496321,-795.000000
758.511071,-858.000000
758.525821,-799.000000
758.540571,-814.000000
758.555320,-827.000000
758.570070,-860.000000
758.584819,-751.000000
758.599567,-805.000000
758.614316,-823.000000
758.629064,-851.000000
758.643812,-844.000000
758.658560,-832.000000
758.673308,-796.000000
758.688056,-789.000000
758.702803,-883.000000
758.717550,-781.000000
758.732297,-874.000000
758.747043,-753.000000
758.761790,-895.000000
758.776536,-850.000000
758.791282,-826.000000
758.806028,-873.000000
758.820773,-811.000000
758.835519,-885.000000
758.850264,-796.000000
758.865009,-898.000000
758.879753,-891.000000
758.894498,-797.000000
758.909242,-760.000000
758.923986,-792.000000
758.938730,-856.000000
758.953473,-861.000000
758.968217,-819.000000
758.982960,-827.000000
758.997703,-842.000000
759.012445,-850.000000
759.027188,-807.000000
759.041930,-852.000000
759.056672,-876.000000
759.071414,-802.000000
759.086156,-824.000000
759.100897,-843.000000
759.115638,-917.000000
759.130379,-835.000000
759.145120,-846.000000
759.159860,-827.000000
759.174601,-806.000000
759.189341,-870.000000
759.204081,-884.000000
759.218820,-819.000000
759.233560,-817.000000
759.248299,-873.000000
759.263038,-823.000000
759.277777,-856.000000
759.292515,-850.000000
759.307254,-701.000000
759.321992,-688.000000
759.336730,-820.000000
759.351467,-681.000000
759.366205,-124.000000
759.380942,864.000000
759.395679,772.000000
759.410416,27.000000
759.425152,-542.000000
759.439889,-658.000000
759.454625,-913.000000
759.469361,-716.000000
759.484097,-855.000000
759.498832,-804.000000
759.513567,-856.000000
759.528302,-730.000000
759.543037,-818.000000
759.557772,-875.000000
759.572506,-884.000000
759.587240,-817.000000
759.601974,-826.000000
759.616708,-830.000000
759.631442,-800.000000
759.646175,-736.000000
759.660908,-724.000000
759.675641,-820.000000
759.690373,-857.000000
759.705106,-839.000000
759.719838,-713.000000
759.734570,-840.000000
759.749302,-873.000000
759.764033,-849.000000
759.778765,-813.000000
759.793496,-858.000000
759.808227,-875.000000
759.822957,-787.000000
759.837688,-770.000000
759.852418,-790.000000
759.867148,-864.000000
759.881878,-816.000000
759.896607,-819.000000
759.911337,-852.000000
759.926066,-868.000000
759.940795,-823.000000
759.955523,-786.000000
759.970252,-840.000000
759.984980,-841.000000
759.999708,-848.000000
760.014436,-804.000000
760.029164,-811.000000
760.043891,-914.000000
760.058618,-841.000000
760.073345,-828.000000
760.088072,-879.000000
760.102798,-860.000000
760.117525,-860.000000
760.132251,-819.000000
760.146976,-823.000000
760.161702,-878.000000
760.176427,-902.000000
760.191153,-828.000000
760.205878,-860.000000
760.220602,-856.000000
760.235327,-814.000000
760.250051,-786.000000
760.264775,-824.000000
760.279499,-869.000000
760.294223,-859.000000
760.308946,-782.000000
760.323669,-895.000000
760.338392,-818.000000
760.353115,-803.000000
760.367838,-836.000000
760.382560,-852.000000
760.397282,-781.000000
760.412004,-859.000000
760.426726,-749.000000
760.441447,-793.000000
760.456168,-830.000000
760.470889,-900.000000
760.485610,-849.000000
760.500331,-881.000000
760.515051,-840.000000
760.529771,-817.000000
760.544491,-829.000000
760.559211,-847.000000
760.573930,-806.000000
760.588649,-811.000000
760.603368,-852.000000
760.618087,-840.000000
760.632806,-847.000000
760.647524,-859.000000
760.662242,-843.000000
760.676960,-762.000000
760.691678,-888.000000
760.706395,-883.000000
760.721112,-817.000000
760.735829,-879.000000
760.750546,-833.000000
760.765263,-846.000000
760.779979,-847.000000
760.794695,-897.000000
760.809411,-824.000000
760.824127,-764.000000
760.838842,-820.000000
760.853558,-874.000000
760.868273,-840.000000
760.882988,-868.000000
760.897702,-909.000000
760.912417,-962.000000
760.927131,-890.000000
760.941845,-853.000000
760.956558,-827.000000
760.971272,-851.000000
760.985985,-900.000000
761.000698,-821.000000
761.015411,-837.000000
761.030124,-800.000000
761.044836,-867.000000
761.059548,-856.000000
761.074260,-830.000000
761.088972,-960.000000
761.103683,-812.000000
761.118395,-782.000000
761.133106,-786.000000
761.147817,-842.000000
761.162527,-762.000000
761.177238,-795.000000
761.191948,-850.000000
761.206658,-937.000000
761.221367,-917.000000
761.236077,-856.000000
761.250786,-739.000000
761.265495,-815.000000
761.280204,-783.000000
761.294913,-896.000000
761.309621,-837.000000
761.324329,-849.000000
761.339037,-914.000000
761.353745,-804.000000
761.368453,-893.000000
761.383160,-854.000000
761.397867,-766.000000
761.412574,-828.000000
761.427281,-807.000000
761.441987,-816.000000
761.456693,-813.000000
761.471399,-838.000000
761.486105,-836.000000
761.500810,-860.000000
761.515516,-879.000000
761.530221,-857.000000
761.544926,-805.000000
761.559630,-861.000000
761.574335,-842.000000
761.589039,-806.000000
761.603743,-765.000000
761.618447,-779.000000
761.633150,-770.000000
761.647853,-870.000000
761.662557,-867.000000
761.677259,-771.000000
761.691962,-649.000000
761.706665,121.000000
761.721367,1191.000000
761.736069,2027.000000
761.750770,1456.000000
761.765472,-30.000000
761.780173,-595.000000
761.794874,-809.000000
761.809575,-749.000000
761.824276,-838.000000
761.838976,-830.000000
761.853677,-834.000000
761.868377,-839.000000
761.883076,-826.000000
761.897776,-789.000000
761.912475,-843.000000
761.927174,-859.000000
761.941873,-860.000000
761.956572,-893.000000
761.971270,-913.000000
761.985968,-901.000000
762.000666,-863.000000
762.015364,-882.000000
762.030062,-804.000000
762.044759,-760.000000
762.059456,-828.000000
762.074153,-891.000000
762.088850,-843.000000
762.103546,-855.000000
762.118242,-827.000000
762.132938,-765.000000
762.147634,-855.000000
762.162330,-827.000000
762.177025,-843.000000
762.191720,-837.000000
762.206415,-878.000000
762.221109,-845.000000
762.235804,-849.000000
762.250498,-848.000000
762.265192,-862.000000
762.279886,-858.000000
762.294579,-863.000000
762.309273,-915.000000
762.323966,-897.000000
