#{"CCD_temperature": "-88", "FELP": "5", "FELRR": "0.75", "FEL_lambda": "600", "FEL_pulses": 16, "NIRP": "138.595", "NIR_lambda": "764.0", "Sample_Temp": "16", "addenda": [0, "FEL_power_sweep"], "bg_file_name": "testBG29", "center_lambda": 748.0, "dark_region": null, "exposure": 20.0, "gain": 60, "grating": 2, "series": "5,764.0", "slits": "40", "subtrahenda": ["testBG"], "y_max": 85, "y_min": 25}
#Trying to do FEL power dep
Wavelength,Signal
nm,arb. u.
754.320456,205.000000
754.335247,174.000000
754.350038,169.000000
754.364829,120.000000
754.379620,164.000000
754.394411,146.000000
754.409201,115.000000
754.423992,128.000000
754.438782,124.000000
754.453571,115.000000
754.468361,144.000000
754.483150,131.000000
754.497939,132.000000
754.512728,141.000000
754.527517,116.000000
754.542306,148.000000
754.557094,122.000000
754.571882,148.000000
754.586670,173.000000
754.601457,134.000000
754.616245,121.000000
754.631032,126.000000
754.645819,139.000000
754.660606,157.000000
754.675392,161.000000
754.690179,109.000000
754.704965,136.000000
754.719751,139.000000
754.734536,123.000000
754.749322,102.000000
754.764107,131.000000
754.778892,127.000000
754.793677,119.000000
754.808461,112.000000
754.823246,141.000000
754.838030,152.000000
754.852814,146.000000
754.867598,131.000000
754.882381,140.000000
754.897165,142.000000
754.911948,142.000000
754.926731,119.000000
754.941513,136.000000
754.956296,128.000000
754.971078,136.000000
754.985860,157.000000
755.000642,115.000000
755.015423,147.000000
755.030205,140.000000
755.044986,163.000000
755.059767,166.000000
755.074548,111.000000
755.089328,83.000000
755.104108,115.000000
755.118889,122.000000
755.133668,161.000000
755.148448,144.000000
755.163228,127.000000
755.178007,102.000000
755.192786,142.000000
755.207565,131.000000
755.222343,157.000000
755.237121,131.000000
755.251900,124.000000
755.266678,166.000000
755.281455,113.000000
755.296233,153.000000
755.311010,142.000000
755.325787,185.000000
755.340564,146.000000
755.355341,173.000000
755.370117,114.000000
755.384893,156.000000
755.399669,145.000000
755.414445,128.000000
755.429220,183.000000
755.443996,162.000000
755.458771,154.000000
755.473546,139.000000
755.488320,123.000000
755.503095,151.000000
755.517869,132.000000
755.532643,166.000000
755.547417,162.000000
755.562191,129.000000
755.576964,120.000000
755.591737,198.000000
755.606510,187.000000
755.621283,157.000000
755.636055,180.000000
755.650828,112.000000
755.665600,152.000000
755.680372,165.000000
755.695143,142.000000
755.709915,166.000000
755.724686,136.000000
